Key,File,Type,UsedInMainMenu,english
questAECDoomlordEndlessGrenadier_name_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]The grenadier[-] [3★]"
questAECDoomlordEndlessGrenadier_offer_T09,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [3★]"
questAECDoomlordEndlessGrenadier_response_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]The grenadier[-] [3★]"
questAECDoomlordEndlessGrenadier_statement_T09,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [3★]"
questAECDoomlordEndlessGrenadier_subtitle_T09,quests,,false,"AEC Endurance Contract [3★]"
questAECDoomlordEndlessMinion_completion_T09,quests,,false,"Contract complete. All 100 waves cleared. [3★]"
questAECDoomlordEndlessMinion_description_T09,quests,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion as the timer drops from 60 seconds to 20. [3★]"
questAECDoomlordEndlessMinion_name_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Gun[-] [3★]"
questAECDoomlordEndlessMinion_offer_T09,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [3★]"
questAECDoomlordEndlessMinion_response_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Gun[-] [3★]"
questAECDoomlordEndlessMinion_statement_T09,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [3★]"
questAECDoomlordEndlessMinion_subtitle_T09,quests,,false,"AEC Endurance Contract [3★]"
questAECDoomlordEndlessMinion02_completion_T09,quests,,false,"Contract complete. All 100 waves cleared. [3★]"
questAECDoomlordEndlessMinion02_description_T09,quests,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion02 Rocket as the timer drops from 60 seconds to 20. [3★]"
questAECDoomlordEndlessMinion02_name_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Rocket[-] [3★]"
questAECDoomlordEndlessMinion02_offer_T09,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [3★]"
questAECDoomlordEndlessMinion02_response_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Rocket[-] [3★]"
questAECDoomlordEndlessMinion02_statement_T09,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [3★]"
questAECDoomlordEndlessMinion02_subtitle_T09,quests,,false,"AEC Endurance Contract [3★]"
questAECDoomlordEndlessMinion03_completion_T09,quests,,false,"Contract complete. All 100 waves cleared. [3★]"
questAECDoomlordEndlessMinion03_description_T09,quests,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion03 Pistol as the timer drops from 60 seconds to 20. [3★]"
questAECDoomlordEndlessMinion03_name_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Pistol[-] [3★]"
questAECDoomlordEndlessMinion03_offer_T09,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [3★]"
questAECDoomlordEndlessMinion03_response_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Pistol[-] [3★]"
questAECDoomlordEndlessMinion03_statement_T09,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [3★]"
questAECDoomlordEndlessMinion03_subtitle_T09,quests,,false,"AEC Endurance Contract [3★]"
questAECDoomlordEndlessMinion04_completion_T09,quests,,false,"Contract complete. All 100 waves cleared. [3★]"
questAECDoomlordEndlessMinion04_description_T09,quests,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion04 Shotgun as the timer drops from 60 seconds to 20. [3★]"
questAECDoomlordEndlessMinion04_name_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Shotgun[-] [3★]"
questAECDoomlordEndlessMinion04_offer_T09,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [3★]"
questAECDoomlordEndlessMinion04_response_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Shotgun[-] [3★]"
questAECDoomlordEndlessMinion04_statement_T09,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [3★]"
questAECDoomlordEndlessMinion04_subtitle_T09,quests,,false,"AEC Endurance Contract [3★]"
questAECDoomlordEndlessMinion05_completion_T09,quests,,false,"Contract complete. All 100 waves cleared. [3★]"
questAECDoomlordEndlessMinion05_description_T09,quests,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion05 Sniper as the timer drops from 60 seconds to 20. [3★]"
questAECDoomlordEndlessMinion05_name_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Sniper[-] [3★]"
questAECDoomlordEndlessMinion05_offer_T09,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [3★]"
questAECDoomlordEndlessMinion05_response_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Sniper[-] [3★]"
questAECDoomlordEndlessMinion05_statement_T09,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [3★]"
questAECDoomlordEndlessMinion05_subtitle_T09,quests,,false,"AEC Endurance Contract [3★]"
questAECDoomlordEndlessMinion06_completion_T09,quests,,false,"Contract complete. All 100 waves cleared. [3★]"
questAECDoomlordEndlessMinion06_description_T09,quests,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion06 Magnum as the timer drops from 60 seconds to 20. [3★]"
questAECDoomlordEndlessMinion06_name_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Magnum[-] [3★]"
questAECDoomlordEndlessMinion06_offer_T09,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [3★]"
questAECDoomlordEndlessMinion06_response_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Magnum[-] [3★]"
questAECDoomlordEndlessMinion06_statement_T09,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [3★]"
questAECDoomlordEndlessMinion06_subtitle_T09,quests,,false,"AEC Endurance Contract [3★]"
questAECDoomlordEndlessMinion07_completion_T09,quests,,false,"Contract complete. All 100 waves cleared. [3★]"
questAECDoomlordEndlessMinion07_description_T09,quests,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion07 Knife as the timer drops from 60 seconds to 20. [3★]"
questAECDoomlordEndlessMinion07_name_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Knife[-] [3★]"
questAECDoomlordEndlessMinion07_offer_T09,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [3★]"
questAECDoomlordEndlessMinion07_response_T09,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Knife[-] [3★]"
questAECDoomlordEndlessMinion07_statement_T09,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [3★]"
questAECDoomlordEndlessMinion07_subtitle_T09,quests,,false,"AEC Endurance Contract [3★]"
questAECDoomlordHunt_completion_T09,quests,,false,"Impressive. Demolishman is dead. The Doomlord era is over. [3★]"
questAECDoomlordHunt_description_T09,quests,,false,"Activate the rally, place the lure, survive six mixed waves of Doomlord elites, then face Demolishman himself. [3★]"
questAECDoomlordHunt_name_T09,quests,,false,"[FF0000]HUNT: The Doomlord[-] [3★]"
questAECDoomlordHunt_obj_kill_T09,quests,,false,"Kill the Doomlord: Demolishman [3★]"
questAECDoomlordHunt_obj_wave1_T09,quests,,false,"Wave 1: Survive 45 seconds [3★]"
questAECDoomlordHunt_obj_wave2_T09,quests,,false,"Wave 2: Survive 45 seconds [3★]"
questAECDoomlordHunt_obj_wave3_T09,quests,,false,"Wave 3: Survive 45 seconds [3★]"
questAECDoomlordHunt_obj_wave4_T09,quests,,false,"Wave 4: Survive 45 seconds [3★]"
questAECDoomlordHunt_obj_wave5_T09,quests,,false,"Wave 5: Survive 45 seconds [3★]"
questAECDoomlordHunt_obj_wave6_T09,quests,,false,"Wave 6: Survive 45 seconds [3★]"
questAECDoomlordHunt_offer_T09,quests,,false,"Big contract. Trigger the rally, set the lure, survive six mixed elite troops, then face Demolishman yourself. [3★]"
questAECDoomlordHunt_response_T09,quests,,false,"AEC BOSS FIGHT - [FF0000]HUNT: The Doomlord[-] [3★]"
questAECDoomlordHunt_statement_T09,quests,,false,"survive six waves, then kill Demolishman himself. [3★]"
questAECDoomlordHunt_subtitle_T09,quests,,false,"Doomlord T5 Boss Hunt [3★]"
questAECDoomlordMinionAssault_name_T09,quests,,false,"[CCAA44]Doomlord Minion Assault[-] [3★]"
eventAECDoomlordArrival_Hunt_msg_T12,,,false,"You have entered Doomlord territory. Survive to face him! [4★]"
eventAECDoomlordBossSpawn_msg_T12,,,false,"THE DOOMLORD ARRIVES — Demolishman himself is here! [4★]"
eventAECDoomlordWave1_msg_T12,,,false,"WAVE 1: Doomlord forces advancing! [4★]"
eventAECDoomlordWave2_msg_T12,,,false,"WAVE 2: More Doomlord troops incoming! [4★]"
eventAECDoomlordWave3_msg_T12,,,false,"WAVE 3: Keep holding — more are coming! [4★]"
eventAECDoomlordWave4_msg_T12,,,false,"WAVE 4: Another Doomlord assault is crashing into your line! [4★]"
eventAECDoomlordWave5_msg_T12,,,false,"WAVE 5: Final push. Break the last Doomlord wave! [4★]"
eventAECWaveChallengeArrival_msg_T12,,,false,"AEC bonus contract armed. Hold the lure and prepare for the challenge. [4★]"
eventAECWaveChallengeStart_msg_T12,,,false,"Wave challenge active. Survive each wave as the timer drops every five waves from 60 seconds to 20. [4★]"
itemAECDoomlordContract_100waveschallenge_T12,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord grenadier[-] [4★]"
itemAECDoomlordContract_100waveschallenge_combinedarms_T12,,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Combined Arms[-] [4★]"
itemAECDoomlordContract_100waveschallenge_combinedarms_desc_T12,,,false,"Contract: survive the Doomlord Combined Arms super-challenge. Expect hybrid assault waves, mixed specialist formations, and a massive endgame reward airdrop after wave 100. [4★]"
itemAECDoomlordContract_100waveschallenge_desc_T12,,,false,"Contract: survive the 100 Waves Challenge against the Grenadier as the timer drops from 60 seconds to 20. [4★]"
itemAECDoomlordContract_100waveschallenge_minion_T12,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Gun[-] [4★]"
itemAECDoomlordContract_100waveschallenge_minion_desc_T12,,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion as the timer drops from 60 seconds to 20. [4★]"
itemAECDoomlordContract_100waveschallenge_minion02_T12,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Rocket[-] [4★]"
itemAECDoomlordContract_100waveschallenge_minion02_desc_T12,,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion02 Rocket as the timer drops from 60 seconds to 20. [4★]"
itemAECDoomlordContract_100waveschallenge_minion03_T12,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Pistol[-] [4★]"
itemAECDoomlordContract_100waveschallenge_minion03_desc_T12,,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion03 Pistol as the timer drops from 60 seconds to 20. [4★]"
itemAECDoomlordContract_100waveschallenge_minion04_T12,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Shotgun[-] [4★]"
itemAECDoomlordContract_100waveschallenge_minion04_desc_T12,,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion04 Shotgun as the timer drops from 60 seconds to 20. [4★]"
itemAECDoomlordContract_100waveschallenge_minion05_T12,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Sniper[-] [4★]"
itemAECDoomlordContract_100waveschallenge_minion05_desc_T12,,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion05 Sniper as the timer drops from 60 seconds to 20. [4★]"
itemAECDoomlordContract_100waveschallenge_minion06_T12,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Magnum[-] [4★]"
itemAECDoomlordContract_100waveschallenge_minion06_desc_T12,,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion06 Magnum as the timer drops from 60 seconds to 20. [4★]"
itemAECDoomlordContract_100waveschallenge_minion07_T12,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Knife[-] [4★]"
itemAECDoomlordContract_100waveschallenge_minion07_desc_T12,,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion07 Knife as the timer drops from 60 seconds to 20. [4★]"
itemAECDoomlordContract_Hunt_T12,,,false,"[FF0000]AEC |[-] [FFD700]Doomlord Contract | Boss Hunt[-] [4★]"
itemAECDoomlordContract_Hunt_desc_T12,,,false,"Contract: Survive six mixed elite waves then kill Doomlord Demolishman himself. [4★]"
questAECDoomlordEndlessCombinedArms_completion_T12,quests,,false,"Contract complete. All 100 waves cleared. [4★]"
questAECDoomlordEndlessCombinedArms_description_T12,quests,,false,"Contract: survive the Doomlord Combined Arms super-challenge. Expect hybrid assault waves, mixed specialist formations, and a massive endgame reward airdrop after wave 100. [4★]"
questAECDoomlordEndlessCombinedArms_name_T12,quests,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Combined Arms[-] [4★]"
questAECDoomlordEndlessCombinedArms_offer_T12,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [4★]"
questAECDoomlordEndlessCombinedArms_response_T12,quests,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Combined Arms[-] [4★]"
questAECDoomlordEndlessCombinedArms_statement_T12,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [4★]"
questAECDoomlordEndlessCombinedArms_subtitle_T12,quests,,false,"AEC Super-Challenge Contract [4★]"
questAECDoomlordEndlessGrenadier_completion_T12,quests,,false,"Contract complete. All 100 waves cleared. [4★]"
questAECDoomlordEndlessGrenadier_description_T12,quests,,false,"Contract: survive the 100 Waves Challenge against the Grenadier as the timer drops from 60 seconds to 20. [4★]"
questAECDoomlordEndlessGrenadier_name_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]The grenadier[-] [4★]"
questAECDoomlordEndlessGrenadier_offer_T12,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [4★]"
questAECDoomlordEndlessGrenadier_response_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]The grenadier[-] [4★]"
questAECDoomlordEndlessGrenadier_statement_T12,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [4★]"
questAECDoomlordEndlessGrenadier_subtitle_T12,quests,,false,"AEC Endurance Contract [4★]"
questAECDoomlordEndlessMinion_completion_T12,quests,,false,"Contract complete. All 100 waves cleared. [4★]"
questAECDoomlordEndlessMinion_description_T12,quests,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion as the timer drops from 60 seconds to 20. [4★]"
questAECDoomlordEndlessMinion_name_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Gun[-] [4★]"
questAECDoomlordEndlessMinion_offer_T12,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [4★]"
questAECDoomlordEndlessMinion_response_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Gun[-] [4★]"
questAECDoomlordEndlessMinion_statement_T12,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [4★]"
questAECDoomlordEndlessMinion_subtitle_T12,quests,,false,"AEC Endurance Contract [4★]"
questAECDoomlordEndlessMinion02_completion_T12,quests,,false,"Contract complete. All 100 waves cleared. [4★]"
questAECDoomlordEndlessMinion02_description_T12,quests,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion02 Rocket as the timer drops from 60 seconds to 20. [4★]"
questAECDoomlordEndlessMinion02_name_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Rocket[-] [4★]"
questAECDoomlordEndlessMinion02_offer_T12,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [4★]"
questAECDoomlordEndlessMinion02_response_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Rocket[-] [4★]"
questAECDoomlordEndlessMinion02_statement_T12,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [4★]"
questAECDoomlordEndlessMinion02_subtitle_T12,quests,,false,"AEC Endurance Contract [4★]"
questAECDoomlordEndlessMinion03_completion_T12,quests,,false,"Contract complete. All 100 waves cleared. [4★]"
questAECDoomlordEndlessMinion03_description_T12,quests,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion03 Pistol as the timer drops from 60 seconds to 20. [4★]"
questAECDoomlordEndlessMinion03_name_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Pistol[-] [4★]"
questAECDoomlordEndlessMinion03_offer_T12,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [4★]"
questAECDoomlordEndlessMinion03_response_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Pistol[-] [4★]"
questAECDoomlordEndlessMinion03_statement_T12,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [4★]"
questAECDoomlordEndlessMinion03_subtitle_T12,quests,,false,"AEC Endurance Contract [4★]"
questAECDoomlordEndlessMinion04_completion_T12,quests,,false,"Contract complete. All 100 waves cleared. [4★]"
questAECDoomlordEndlessMinion04_description_T12,quests,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion04 Shotgun as the timer drops from 60 seconds to 20. [4★]"
questAECDoomlordEndlessMinion04_name_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Shotgun[-] [4★]"
questAECDoomlordEndlessMinion04_offer_T12,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [4★]"
questAECDoomlordEndlessMinion04_response_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Shotgun[-] [4★]"
questAECDoomlordEndlessMinion04_statement_T12,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [4★]"
questAECDoomlordEndlessMinion04_subtitle_T12,quests,,false,"AEC Endurance Contract [4★]"
questAECDoomlordEndlessMinion05_completion_T12,quests,,false,"Contract complete. All 100 waves cleared. [4★]"
questAECDoomlordEndlessMinion05_description_T12,quests,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion05 Sniper as the timer drops from 60 seconds to 20. [4★]"
questAECDoomlordEndlessMinion05_name_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Sniper[-] [4★]"
questAECDoomlordEndlessMinion05_offer_T12,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [4★]"
questAECDoomlordEndlessMinion05_response_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Sniper[-] [4★]"
questAECDoomlordEndlessMinion05_statement_T12,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [4★]"
questAECDoomlordEndlessMinion05_subtitle_T12,quests,,false,"AEC Endurance Contract [4★]"
questAECDoomlordEndlessMinion06_completion_T12,quests,,false,"Contract complete. All 100 waves cleared. [4★]"
questAECDoomlordEndlessMinion06_description_T12,quests,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion06 Magnum as the timer drops from 60 seconds to 20. [4★]"
questAECDoomlordEndlessMinion06_name_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Magnum[-] [4★]"
questAECDoomlordEndlessMinion06_offer_T12,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [4★]"
questAECDoomlordEndlessMinion06_response_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Magnum[-] [4★]"
questAECDoomlordEndlessMinion06_statement_T12,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [4★]"
questAECDoomlordEndlessMinion06_subtitle_T12,quests,,false,"AEC Endurance Contract [4★]"
questAECDoomlordEndlessMinion07_completion_T12,quests,,false,"Contract complete. All 100 waves cleared. [4★]"
questAECDoomlordEndlessMinion07_description_T12,quests,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion07 Knife as the timer drops from 60 seconds to 20. [4★]"
questAECDoomlordEndlessMinion07_name_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Knife[-] [4★]"
questAECDoomlordEndlessMinion07_offer_T12,quests,,false,"AEC has formalized this contract. Place the lure and survive all 100 waves. [4★]"
questAECDoomlordEndlessMinion07_response_T12,quests,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Knife[-] [4★]"
questAECDoomlordEndlessMinion07_statement_T12,quests,,false,"I'll deploy the lure, survive all 100 waves, and finish the contract. [4★]"
questAECDoomlordEndlessMinion07_subtitle_T12,quests,,false,"AEC Endurance Contract [4★]"
questAECDoomlordHunt_completion_T12,quests,,false,"Impressive. Demolishman is dead. The Doomlord era is over. [4★]"
questAECDoomlordHunt_description_T12,quests,,false,"Activate the rally, place the lure, survive six mixed waves of Doomlord elites, then face Demolishman himself. [4★]"
questAECDoomlordHunt_name_T12,quests,,false,"[FF0000]HUNT: The Doomlord[-] [4★]"
questAECDoomlordHunt_obj_kill_T12,quests,,false,"Kill the Doomlord: Demolishman [4★]"
questAECDoomlordHunt_obj_wave1_T12,quests,,false,"Wave 1: Survive 45 seconds [4★]"
questAECDoomlordHunt_obj_wave2_T12,quests,,false,"Wave 2: Survive 45 seconds [4★]"
questAECDoomlordHunt_obj_wave3_T12,quests,,false,"Wave 3: Survive 45 seconds [4★]"
questAECDoomlordHunt_obj_wave4_T12,quests,,false,"Wave 4: Survive 45 seconds [4★]"
questAECDoomlordHunt_obj_wave5_T12,quests,,false,"Wave 5: Survive 45 seconds [4★]"
questAECDoomlordHunt_obj_wave6_T12,quests,,false,"Wave 6: Survive 45 seconds [4★]"
questAECDoomlordHunt_offer_T12,quests,,false,"Big contract. Trigger the rally, set the lure, survive six mixed elite troops, then face Demolishman yourself. [4★]"
questAECDoomlordHunt_response_T12,quests,,false,"AEC BOSS FIGHT - [FF0000]HUNT: The Doomlord[-] [4★]"
questAECDoomlordHunt_statement_T12,quests,,false,"survive six waves, then kill Demolishman himself. [4★]"
questAECDoomlordHunt_subtitle_T12,quests,,false,"Doomlord T5 Boss Hunt [4★]"
questAECDoomlordMinionAssault_name_T12,quests,,false,"[CCAA44]Doomlord Minion Assault[-] [4★]"
eventAECDoomlordArrival_Hunt_msg_T15,,,false,"You have entered Doomlord territory. Survive to face him! [5★]"
eventAECDoomlordBossSpawn_msg_T15,,,false,"THE DOOMLORD ARRIVES — Demolishman himself is here! [5★]"
eventAECDoomlordWave1_msg_T15,,,false,"WAVE 1: Doomlord forces advancing! [5★]"
eventAECDoomlordWave2_msg_T15,,,false,"WAVE 2: More Doomlord troops incoming! [5★]"
eventAECDoomlordWave3_msg_T15,,,false,"WAVE 3: Keep holding — more are coming! [5★]"
eventAECDoomlordWave4_msg_T15,,,false,"WAVE 4: Another Doomlord assault is crashing into your line! [5★]"
eventAECDoomlordWave5_msg_T15,,,false,"WAVE 5: Final push. Break the last Doomlord wave! [5★]"
eventAECWaveChallengeArrival_msg_T15,,,false,"AEC bonus contract armed. Hold the lure and prepare for the challenge. [5★]"
eventAECWaveChallengeStart_msg_T15,,,false,"Wave challenge active. Survive each wave as the timer drops every five waves from 60 seconds to 20. [5★]"
itemAECDoomlordContract_100waveschallenge_T15,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord grenadier[-] [5★]"
itemAECDoomlordContract_100waveschallenge_combinedarms_T15,,,false,"[FFA500]AEC 100 waves super-challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Combined Arms[-] [5★]"
itemAECDoomlordContract_100waveschallenge_combinedarms_desc_T15,,,false,"Contract: survive the Doomlord Combined Arms super-challenge. Expect hybrid assault waves, mixed specialist formations, and a massive endgame reward airdrop after wave 100. [5★]"
itemAECDoomlordContract_100waveschallenge_desc_T15,,,false,"Contract: survive the 100 Waves Challenge against the Grenadier as the timer drops from 60 seconds to 20. [5★]"
itemAECDoomlordContract_100waveschallenge_minion_T15,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Gun[-] [5★]"
itemAECDoomlordContract_100waveschallenge_minion_desc_T15,,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion as the timer drops from 60 seconds to 20. [5★]"
itemAECDoomlordContract_100waveschallenge_minion02_T15,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Rocket[-] [5★]"
itemAECDoomlordContract_100waveschallenge_minion02_desc_T15,,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion02 Rocket as the timer drops from 60 seconds to 20. [5★]"
itemAECDoomlordContract_100waveschallenge_minion03_T15,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Pistol[-] [5★]"
itemAECDoomlordContract_100waveschallenge_minion03_desc_T15,,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion03 Pistol as the timer drops from 60 seconds to 20. [5★]"
itemAECDoomlordContract_100waveschallenge_minion04_T15,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Shotgun[-] [5★]"
itemAECDoomlordContract_100waveschallenge_minion04_desc_T15,,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion04 Shotgun as the timer drops from 60 seconds to 20. [5★]"
itemAECDoomlordContract_100waveschallenge_minion05_T15,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Sniper[-] [5★]"
itemAECDoomlordContract_100waveschallenge_minion05_desc_T15,,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion05 Sniper as the timer drops from 60 seconds to 20. [5★]"
itemAECDoomlordContract_100waveschallenge_minion06_T15,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Magnum[-] [5★]"
itemAECDoomlordContract_100waveschallenge_minion06_desc_T15,,,false,"Contract: survive the 100 Waves Challenge against the Doomlord Minion06 Magnum as the timer drops from 60 seconds to 20. [5★]"
itemAECDoomlordContract_100waveschallenge_minion07_T15,,,false,"[00E5FF]AEC 100 waves challenge 0[FFD700]★[-] |[-] [FFD700]Doomlord Knife[-] [5★]"
