Key,File,Type,UsedInMainMenu,english
questAECDoomlordHunt_obj_wave5_T03,quests,,false,ウェーブ 5: 45秒間生き延びる [1★]
questAECDoomlordHunt_obj_wave6_T03,quests,,false,ウェーブ 6: 45秒間生き延びる [1★]
questAECDoomlordHunt_offer_T03,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [1★]
questAECDoomlordHunt_response_T03,quests,,false,AEC 契約を受諾: ドゥームロード ボスハント [1★]
questAECDoomlordHunt_statement_T03,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [1★]
questAECDoomlordHunt_subtitle_T03,quests,,false,ドゥームロード AEC 契約 [1★]
questAECDoomlordMinionAssault_name_T03,quests,,false,ドゥームロード ミニオン強襲 [1★]
eventAECDoomlordArrival_Hunt_msg_T06,,,false,警報: ドゥームロードが付近に出現しました。 [2★]
eventAECDoomlordBossSpawn_msg_T06,,,false,ボス警報: ドゥームロードが出現しました。 [2★]
eventAECDoomlordWave1_msg_T06,,,false,ウェーブ 1: ドゥームロードの部隊が接近中です。 [2★]
eventAECDoomlordWave2_msg_T06,,,false,ウェーブ 2: ドゥームロードの部隊が接近中です。 [2★]
eventAECDoomlordWave3_msg_T06,,,false,ウェーブ 3: ドゥームロードの部隊が接近中です。 [2★]
eventAECDoomlordWave4_msg_T06,,,false,ウェーブ 4: ドゥームロードの部隊が接近中です。 [2★]
eventAECDoomlordWave5_msg_T06,,,false,ウェーブ 5: ドゥームロードの部隊が接近中です。 [2★]
eventAECWaveChallengeArrival_msg_T06,,,false,警報: AEC ウェーブ・チャレンジが付近に出現しました。 [2★]
eventAECWaveChallengeStart_msg_T06,,,false,警報: AEC ウェーブ・チャレンジのイベントが開始しました。 [2★]
itemAECDoomlordContract_100waveschallenge_T06,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [2★]
itemAECDoomlordContract_100waveschallenge_combinedarms_T06,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [2★]
itemAECDoomlordContract_100waveschallenge_combinedarms_desc_T06,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [2★]
itemAECDoomlordContract_100waveschallenge_desc_T06,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [2★]
itemAECDoomlordContract_100waveschallenge_minion_T06,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [2★]
itemAECDoomlordContract_100waveschallenge_minion_desc_T06,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [2★]
itemAECDoomlordContract_100waveschallenge_minion02_T06,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [2★]
itemAECDoomlordContract_100waveschallenge_minion02_desc_T06,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [2★]
itemAECDoomlordContract_100waveschallenge_minion03_T06,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [2★]
itemAECDoomlordContract_100waveschallenge_minion03_desc_T06,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [2★]
itemAECDoomlordContract_100waveschallenge_minion04_T06,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [2★]
itemAECDoomlordContract_100waveschallenge_minion04_desc_T06,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [2★]
itemAECDoomlordContract_100waveschallenge_minion05_T06,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [2★]
itemAECDoomlordContract_100waveschallenge_minion05_desc_T06,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [2★]
itemAECDoomlordContract_100waveschallenge_minion06_T06,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [2★]
itemAECDoomlordContract_100waveschallenge_minion06_desc_T06,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [2★]
itemAECDoomlordContract_100waveschallenge_minion07_T06,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [2★]
itemAECDoomlordContract_100waveschallenge_minion07_desc_T06,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [2★]
itemAECDoomlordContract_Hunt_T06,,,false,ドゥームロード ボスハント 契約 [2★]
itemAECDoomlordContract_Hunt_desc_T06,,,false,ドゥームロードを対象としたAEC契約です。ルアーを設置し、指定ウェーブを生き延びてボスを撃破してください。 [2★]
questAECDoomlordEndlessCombinedArms_completion_T06,quests,,false,ドゥームロードに関する契約を完了しました。 [2★]
questAECDoomlordEndlessCombinedArms_description_T06,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [2★]
questAECDoomlordEndlessCombinedArms_name_T06,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessCombinedArms_offer_T06,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [2★]
questAECDoomlordEndlessCombinedArms_response_T06,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessCombinedArms_statement_T06,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [2★]
questAECDoomlordEndlessCombinedArms_subtitle_T06,quests,,false,ドゥームロード AEC 契約 [2★]
questAECDoomlordEndlessGrenadier_completion_T06,quests,,false,ドゥームロードに関する契約を完了しました。 [2★]
questAECDoomlordEndlessGrenadier_description_T06,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [2★]
questAECDoomlordEndlessGrenadier_name_T06,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessGrenadier_offer_T06,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [2★]
questAECDoomlordEndlessGrenadier_response_T06,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessGrenadier_statement_T06,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [2★]
questAECDoomlordEndlessGrenadier_subtitle_T06,quests,,false,ドゥームロード AEC 契約 [2★]
questAECDoomlordEndlessMinion_completion_T06,quests,,false,ドゥームロードに関する契約を完了しました。 [2★]
questAECDoomlordEndlessMinion_description_T06,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [2★]
questAECDoomlordEndlessMinion_name_T06,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessMinion_offer_T06,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [2★]
questAECDoomlordEndlessMinion_response_T06,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessMinion_statement_T06,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [2★]
questAECDoomlordEndlessMinion_subtitle_T06,quests,,false,ドゥームロード AEC 契約 [2★]
questAECDoomlordEndlessMinion02_completion_T06,quests,,false,ドゥームロードに関する契約を完了しました。 [2★]
questAECDoomlordEndlessMinion02_description_T06,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [2★]
questAECDoomlordEndlessMinion02_name_T06,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessMinion02_offer_T06,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [2★]
questAECDoomlordEndlessMinion02_response_T06,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessMinion02_statement_T06,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [2★]
questAECDoomlordEndlessMinion02_subtitle_T06,quests,,false,ドゥームロード AEC 契約 [2★]
questAECDoomlordEndlessMinion03_completion_T06,quests,,false,ドゥームロードに関する契約を完了しました。 [2★]
questAECDoomlordEndlessMinion03_description_T06,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [2★]
questAECDoomlordEndlessMinion03_name_T06,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessMinion03_offer_T06,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [2★]
questAECDoomlordEndlessMinion03_response_T06,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessMinion03_statement_T06,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [2★]
questAECDoomlordEndlessMinion03_subtitle_T06,quests,,false,ドゥームロード AEC 契約 [2★]
questAECDoomlordEndlessMinion04_completion_T06,quests,,false,ドゥームロードに関する契約を完了しました。 [2★]
questAECDoomlordEndlessMinion04_description_T06,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [2★]
questAECDoomlordEndlessMinion04_name_T06,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessMinion04_offer_T06,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [2★]
questAECDoomlordEndlessMinion04_response_T06,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessMinion04_statement_T06,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [2★]
questAECDoomlordEndlessMinion04_subtitle_T06,quests,,false,ドゥームロード AEC 契約 [2★]
questAECDoomlordEndlessMinion05_completion_T06,quests,,false,ドゥームロードに関する契約を完了しました。 [2★]
questAECDoomlordEndlessMinion05_description_T06,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [2★]
questAECDoomlordEndlessMinion05_name_T06,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessMinion05_offer_T06,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [2★]
questAECDoomlordEndlessMinion05_response_T06,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessMinion05_statement_T06,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [2★]
questAECDoomlordEndlessMinion05_subtitle_T06,quests,,false,ドゥームロード AEC 契約 [2★]
questAECDoomlordEndlessMinion06_completion_T06,quests,,false,ドゥームロードに関する契約を完了しました。 [2★]
questAECDoomlordEndlessMinion06_description_T06,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [2★]
questAECDoomlordEndlessMinion06_name_T06,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessMinion06_offer_T06,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [2★]
questAECDoomlordEndlessMinion06_response_T06,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessMinion06_statement_T06,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [2★]
questAECDoomlordEndlessMinion06_subtitle_T06,quests,,false,ドゥームロード AEC 契約 [2★]
questAECDoomlordEndlessMinion07_completion_T06,quests,,false,ドゥームロードに関する契約を完了しました。 [2★]
questAECDoomlordEndlessMinion07_description_T06,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [2★]
questAECDoomlordEndlessMinion07_name_T06,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessMinion07_offer_T06,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [2★]
questAECDoomlordEndlessMinion07_response_T06,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [2★]
questAECDoomlordEndlessMinion07_statement_T06,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [2★]
questAECDoomlordEndlessMinion07_subtitle_T06,quests,,false,ドゥームロード AEC 契約 [2★]
questAECDoomlordHunt_completion_T06,quests,,false,ドゥームロードに関する契約を完了しました。 [2★]
questAECDoomlordHunt_description_T06,quests,,false,ドゥームロードに関するAEC契約です。ラリーを起動してルアーを設置し、指定ウェーブを生き延びた後に目標を撃破してください。 [2★]
questAECDoomlordHunt_name_T06,quests,,false,ドゥームロード ボスハント [2★]
questAECDoomlordHunt_obj_kill_T06,quests,,false,ドゥームロードを撃破する [2★]
questAECDoomlordHunt_obj_wave1_T06,quests,,false,ウェーブ 1: 45秒間生き延びる [2★]
questAECDoomlordHunt_obj_wave2_T06,quests,,false,ウェーブ 2: 45秒間生き延びる [2★]
questAECDoomlordHunt_obj_wave3_T06,quests,,false,ウェーブ 3: 45秒間生き延びる [2★]
questAECDoomlordHunt_obj_wave4_T06,quests,,false,ウェーブ 4: 45秒間生き延びる [2★]
questAECDoomlordHunt_obj_wave5_T06,quests,,false,ウェーブ 5: 45秒間生き延びる [2★]
questAECDoomlordHunt_obj_wave6_T06,quests,,false,ウェーブ 6: 45秒間生き延びる [2★]
questAECDoomlordHunt_offer_T06,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [2★]
questAECDoomlordHunt_response_T06,quests,,false,AEC 契約を受諾: ドゥームロード ボスハント [2★]
questAECDoomlordHunt_statement_T06,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [2★]
questAECDoomlordHunt_subtitle_T06,quests,,false,ドゥームロード AEC 契約 [2★]
questAECDoomlordMinionAssault_name_T06,quests,,false,ドゥームロード ミニオン強襲 [2★]
eventAECDoomlordArrival_Hunt_msg_T09,,,false,警報: ドゥームロードが付近に出現しました。 [3★]
eventAECDoomlordBossSpawn_msg_T09,,,false,ボス警報: ドゥームロードが出現しました。 [3★]
eventAECDoomlordWave1_msg_T09,,,false,ウェーブ 1: ドゥームロードの部隊が接近中です。 [3★]
eventAECDoomlordWave2_msg_T09,,,false,ウェーブ 2: ドゥームロードの部隊が接近中です。 [3★]
eventAECDoomlordWave3_msg_T09,,,false,ウェーブ 3: ドゥームロードの部隊が接近中です。 [3★]
eventAECDoomlordWave4_msg_T09,,,false,ウェーブ 4: ドゥームロードの部隊が接近中です。 [3★]
eventAECDoomlordWave5_msg_T09,,,false,ウェーブ 5: ドゥームロードの部隊が接近中です。 [3★]
eventAECWaveChallengeArrival_msg_T09,,,false,警報: AEC ウェーブ・チャレンジが付近に出現しました。 [3★]
eventAECWaveChallengeStart_msg_T09,,,false,警報: AEC ウェーブ・チャレンジのイベントが開始しました。 [3★]
itemAECDoomlordContract_100waveschallenge_T09,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [3★]
itemAECDoomlordContract_100waveschallenge_combinedarms_T09,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [3★]
itemAECDoomlordContract_100waveschallenge_combinedarms_desc_T09,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [3★]
itemAECDoomlordContract_100waveschallenge_desc_T09,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [3★]
itemAECDoomlordContract_100waveschallenge_minion_T09,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [3★]
itemAECDoomlordContract_100waveschallenge_minion_desc_T09,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [3★]
itemAECDoomlordContract_100waveschallenge_minion02_T09,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [3★]
itemAECDoomlordContract_100waveschallenge_minion02_desc_T09,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [3★]
itemAECDoomlordContract_100waveschallenge_minion03_T09,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [3★]
itemAECDoomlordContract_100waveschallenge_minion03_desc_T09,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [3★]
itemAECDoomlordContract_100waveschallenge_minion04_T09,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [3★]
itemAECDoomlordContract_100waveschallenge_minion04_desc_T09,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [3★]
itemAECDoomlordContract_100waveschallenge_minion05_T09,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [3★]
itemAECDoomlordContract_100waveschallenge_minion05_desc_T09,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [3★]
itemAECDoomlordContract_100waveschallenge_minion06_T09,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [3★]
itemAECDoomlordContract_100waveschallenge_minion06_desc_T09,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [3★]
itemAECDoomlordContract_100waveschallenge_minion07_T09,,,false,ドゥームロード 100ウェーブ・チャレンジ 契約 [3★]
itemAECDoomlordContract_100waveschallenge_minion07_desc_T09,,,false,ドゥームロードを対象とした100ウェーブ・チャレンジ契約です。ルアーを設置し、全ウェーブを生き延びてください。 [3★]
itemAECDoomlordContract_Hunt_T09,,,false,ドゥームロード ボスハント 契約 [3★]
itemAECDoomlordContract_Hunt_desc_T09,,,false,ドゥームロードを対象としたAEC契約です。ルアーを設置し、指定ウェーブを生き延びてボスを撃破してください。 [3★]
questAECDoomlordEndlessCombinedArms_completion_T09,quests,,false,ドゥームロードに関する契約を完了しました。 [3★]
questAECDoomlordEndlessCombinedArms_description_T09,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [3★]
questAECDoomlordEndlessCombinedArms_name_T09,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessCombinedArms_offer_T09,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [3★]
questAECDoomlordEndlessCombinedArms_response_T09,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessCombinedArms_statement_T09,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [3★]
questAECDoomlordEndlessCombinedArms_subtitle_T09,quests,,false,ドゥームロード AEC 契約 [3★]
questAECDoomlordEndlessGrenadier_completion_T09,quests,,false,ドゥームロードに関する契約を完了しました。 [3★]
questAECDoomlordEndlessGrenadier_description_T09,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [3★]
questAECDoomlordEndlessGrenadier_name_T09,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessGrenadier_offer_T09,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [3★]
questAECDoomlordEndlessGrenadier_response_T09,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessGrenadier_statement_T09,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [3★]
questAECDoomlordEndlessGrenadier_subtitle_T09,quests,,false,ドゥームロード AEC 契約 [3★]
questAECDoomlordEndlessMinion_completion_T09,quests,,false,ドゥームロードに関する契約を完了しました。 [3★]
questAECDoomlordEndlessMinion_description_T09,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [3★]
questAECDoomlordEndlessMinion_name_T09,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessMinion_offer_T09,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [3★]
questAECDoomlordEndlessMinion_response_T09,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessMinion_statement_T09,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [3★]
questAECDoomlordEndlessMinion_subtitle_T09,quests,,false,ドゥームロード AEC 契約 [3★]
questAECDoomlordEndlessMinion02_completion_T09,quests,,false,ドゥームロードに関する契約を完了しました。 [3★]
questAECDoomlordEndlessMinion02_description_T09,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [3★]
questAECDoomlordEndlessMinion02_name_T09,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessMinion02_offer_T09,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [3★]
questAECDoomlordEndlessMinion02_response_T09,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessMinion02_statement_T09,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [3★]
questAECDoomlordEndlessMinion02_subtitle_T09,quests,,false,ドゥームロード AEC 契約 [3★]
questAECDoomlordEndlessMinion03_completion_T09,quests,,false,ドゥームロードに関する契約を完了しました。 [3★]
questAECDoomlordEndlessMinion03_description_T09,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [3★]
questAECDoomlordEndlessMinion03_name_T09,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessMinion03_offer_T09,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [3★]
questAECDoomlordEndlessMinion03_response_T09,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessMinion03_statement_T09,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [3★]
questAECDoomlordEndlessMinion03_subtitle_T09,quests,,false,ドゥームロード AEC 契約 [3★]
questAECDoomlordEndlessMinion04_completion_T09,quests,,false,ドゥームロードに関する契約を完了しました。 [3★]
questAECDoomlordEndlessMinion04_description_T09,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [3★]
questAECDoomlordEndlessMinion04_name_T09,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessMinion04_offer_T09,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [3★]
questAECDoomlordEndlessMinion04_response_T09,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessMinion04_statement_T09,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [3★]
questAECDoomlordEndlessMinion04_subtitle_T09,quests,,false,ドゥームロード AEC 契約 [3★]
questAECDoomlordEndlessMinion05_completion_T09,quests,,false,ドゥームロードに関する契約を完了しました。 [3★]
questAECDoomlordEndlessMinion05_description_T09,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [3★]
questAECDoomlordEndlessMinion05_name_T09,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessMinion05_offer_T09,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [3★]
questAECDoomlordEndlessMinion05_response_T09,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessMinion05_statement_T09,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [3★]
questAECDoomlordEndlessMinion05_subtitle_T09,quests,,false,ドゥームロード AEC 契約 [3★]
questAECDoomlordEndlessMinion06_completion_T09,quests,,false,ドゥームロードに関する契約を完了しました。 [3★]
questAECDoomlordEndlessMinion06_description_T09,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [3★]
questAECDoomlordEndlessMinion06_name_T09,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessMinion06_offer_T09,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [3★]
questAECDoomlordEndlessMinion06_response_T09,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessMinion06_statement_T09,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [3★]
questAECDoomlordEndlessMinion06_subtitle_T09,quests,,false,ドゥームロード AEC 契約 [3★]
questAECDoomlordEndlessMinion07_completion_T09,quests,,false,ドゥームロードに関する契約を完了しました。 [3★]
questAECDoomlordEndlessMinion07_description_T09,quests,,false,ドゥームロードの100ウェーブ・チャレンジです。ルアーを設置し、全ウェーブを生き延びて契約を完了してください。 [3★]
questAECDoomlordEndlessMinion07_name_T09,quests,,false,ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessMinion07_offer_T09,quests,,false,ドゥームロードが付近で活動中です。ラリーを起動し、ルアーを設置して契約を開始してください。 [3★]
questAECDoomlordEndlessMinion07_response_T09,quests,,false,AEC 契約を受諾: ドゥームロード 100ウェーブ・チャレンジ [3★]
questAECDoomlordEndlessMinion07_statement_T09,quests,,false,ルアーを設置し、ウェーブを生き延びて ドゥームロードの任務を完了する。 [3★]
questAECDoomlordEndlessMinion07_subtitle_T09,quests,,false,ドゥームロード AEC 契約 [3★]
questAECDoomlordHunt_completion_T09,quests,,false,ドゥームロードに関する契約を完了しました。 [3★]
questAECDoomlordHunt_description_T09,quests,,false,ドゥームロードに関するAEC契約です。ラリーを起動してルアーを設置し、指定ウェーブを生き延びた後に目標を撃破してください。 [3★]
questAECDoomlordHunt_name_T09,quests,,false,ドゥームロード ボスハント [3★]
questAECDoomlordHunt_obj_kill_T09,quests,,false,ドゥームロードを撃破する [3★]
questAECDoomlordHunt_obj_wave1_T09,quests,,false,ウェーブ 1: 45秒間生き延びる [3★]
questAECDoomlordHunt_obj_wave2_T09,quests,,false,ウェーブ 2: 45秒間生き延びる [3★]
questAECDoomlordHunt_obj_wave3_T09,quests,,false,ウェーブ 3: 45秒間生き延びる [3★]
questAECDoomlordHunt_obj_wave4_T09,quests,,false,ウェーブ 4: 45秒間生き延びる [3★]
questAECDoomlordHunt_obj_wave5_T09,quests,,false,ウェーブ 5: 45秒間生き延びる [3★]
